course_row_id,source_row_number,city,aoi_type,accept_time,delivery_time,ds,delivery_duration_minutes
lade-jilin-22866,22866,Jilin,1,09-23 08:44:00,09-23 10:16:00,0923,92
lade-jilin-22867,22867,Jilin,1,09-02 07:36:00,09-02 08:45:00,0902,69
lade-jilin-22868,22868,Jilin,1,09-05 07:43:00,09-05 09:58:00,0905,135
lade-jilin-22869,22869,Jilin,1,09-08 07:41:00,09-08 09:37:00,0908,116
lade-jilin-22870,22870,Jilin,1,09-09 08:58:00,09-09 11:26:00,0909,148
lade-jilin-22871,22871,Jilin,1,08-09 09:22:00,08-09 11:28:00,0809,126
lade-jilin-22872,22872,Jilin,1,08-16 08:26:00,08-16 10:40:00,0816,134
lade-jilin-22873,22873,Jilin,1,08-12 09:14:00,08-12 12:00:00,0812,166
lade-jilin-22874,22874,Jilin,1,08-30 07:31:00,08-30 10:02:00,0830,151
lade-jilin-22875,22875,Jilin,1,08-10 08:03:00,08-10 09:04:00,0810,61
lade-jilin-22876,22876,Jilin,1,08-02 09:29:00,08-02 11:16:00,0802,107
lade-jilin-22877,22877,Jilin,1,08-14 09:15:00,08-14 11:26:00,0814,131
lade-jilin-22878,22878,Jilin,1,08-08 08:42:00,08-08 11:01:00,0808,139
lade-jilin-22879,22879,Jilin,1,08-11 08:13:00,08-11 09:58:00,0811,105
lade-jilin-22880,22880,Jilin,1,08-30 07:28:00,08-30 09:47:00,0830,139
lade-jilin-22881,22881,Jilin,1,08-19 08:50:00,08-19 10:42:00,0819,112
lade-jilin-22882,22882,Jilin,1,08-23 09:12:00,08-23 11:17:00,0823,125
lade-jilin-22883,22883,Jilin,1,08-21 08:40:00,08-21 10:31:00,0821,111
lade-jilin-22884,22884,Jilin,1,08-22 09:08:00,08-22 11:27:00,0822,139
lade-jilin-22885,22885,Jilin,1,08-26 07:36:00,08-26 10:19:00,0826,163
lade-jilin-22886,22886,Jilin,1,08-25 07:57:00,08-25 10:04:00,0825,127
lade-jilin-22887,22887,Jilin,1,08-27 07:49:00,08-27 11:04:00,0827,195
lade-jilin-22888,22888,Jilin,1,08-12 10:01:00,08-12 12:11:00,0812,130
lade-jilin-22889,22889,Jilin,1,08-12 09:13:00,08-12 11:50:00,0812,157
lade-jilin-22890,22890,Jilin,1,08-24 07:50:00,08-24 10:24:00,0824,154
lade-jilin-22891,22891,Jilin,1,08-09 09:19:00,08-09 11:00:00,0809,101
lade-jilin-22892,22892,Jilin,1,08-20 08:50:00,08-20 10:11:00,0820,81
lade-jilin-22893,22893,Jilin,1,08-28 07:30:00,08-28 09:43:00,0828,133
lade-jilin-22894,22894,Jilin,1,08-29 09:01:00,08-29 10:22:00,0829,81
lade-jilin-22895,22895,Jilin,1,08-28 07:32:00,08-28 09:36:00,0828,124
lade-jilin-22896,22896,Jilin,1,08-04 08:58:00,08-04 10:43:00,0804,105
lade-jilin-22897,22897,Jilin,1,08-31 07:45:00,08-31 10:00:00,0831,135
lade-jilin-22898,22898,Jilin,1,08-18 08:34:00,08-18 10:12:00,0818,98
lade-jilin-22899,22899,Jilin,1,08-10 13:27:00,08-10 14:29:00,0810,62
lade-jilin-22900,22900,Jilin,1,08-19 08:44:00,08-19 10:22:00,0819,98
lade-jilin-22901,22901,Jilin,1,08-16 08:32:00,08-16 10:20:00,0816,108
lade-jilin-22902,22902,Jilin,1,07-03 09:45:00,07-03 11:28:00,0703,103
lade-jilin-22903,22903,Jilin,1,06-27 10:09:00,06-27 13:56:00,0627,227
lade-jilin-22904,22904,Jilin,1,05-17 10:43:00,05-17 14:18:00,0517,215
lade-jilin-22905,22905,Jilin,1,05-17 10:46:00,05-17 13:35:00,0517,169
lade-jilin-22906,22906,Jilin,1,05-17 10:49:00,05-17 13:57:00,0517,188
lade-jilin-22907,22907,Jilin,1,05-18 10:13:00,05-18 14:07:00,0518,234
lade-jilin-22908,22908,Jilin,1,05-16 10:59:00,05-16 13:48:00,0516,169
lade-jilin-22909,22909,Jilin,1,05-17 10:44:00,05-17 18:53:00,0517,489
lade-jilin-22910,22910,Jilin,10,08-15 08:30:00,08-15 13:03:00,0815,273
lade-jilin-22911,22911,Jilin,10,07-02 09:25:00,07-02 11:30:00,0702,125
lade-jilin-22912,22912,Jilin,14,08-08 08:39:00,08-08 10:50:00,0808,131
lade-jilin-22913,22913,Jilin,14,08-12 09:28:00,08-12 19:57:00,0812,629
lade-jilin-22914,22914,Jilin,7,07-26 14:46:00,07-26 15:45:00,0726,59
lade-jilin-22915,22915,Jilin,7,09-15 08:35:00,09-15 11:29:00,0915,174
lade-jilin-22916,22916,Jilin,7,09-06 07:54:00,09-06 13:37:00,0906,343
lade-jilin-22917,22917,Jilin,7,10-01 08:01:00,10-01 11:28:00,1001,207
lade-jilin-22918,22918,Jilin,7,09-22 08:51:00,09-22 12:12:00,0922,201
lade-jilin-22919,22919,Jilin,7,09-30 09:14:00,09-30 12:11:00,0930,177
lade-jilin-22920,22920,Jilin,7,09-12 07:41:00,09-12 12:11:00,0912,270
lade-jilin-22921,22921,Jilin,7,09-27 09:01:00,09-27 12:32:00,0927,211
lade-jilin-22922,22922,Jilin,7,08-30 07:22:00,08-30 11:18:00,0830,236
lade-jilin-22923,22923,Jilin,7,08-21 08:45:00,08-21 12:17:00,0821,212
lade-jilin-22924,22924,Jilin,7,08-02 09:28:00,08-02 12:46:00,0802,198
lade-jilin-22925,22925,Jilin,7,08-27 07:51:00,08-27 13:27:00,0827,336
lade-jilin-22926,22926,Jilin,14,07-29 09:33:00,07-29 10:23:00,0729,50
lade-jilin-22927,22927,Jilin,14,08-08 08:35:00,08-08 14:00:00,0808,325
lade-jilin-22928,22928,Jilin,14,08-12 10:02:00,08-12 10:46:00,0812,44
lade-jilin-22929,22929,Jilin,14,06-28 11:31:00,06-28 11:53:00,0628,22
lade-jilin-22930,22930,Jilin,14,07-22 08:50:00,07-22 11:41:00,0722,171
lade-jilin-22931,22931,Jilin,14,06-09 09:28:00,06-09 12:25:00,0609,177
lade-jilin-22932,22932,Jilin,14,07-24 08:29:00,07-24 19:38:00,0724,669
lade-jilin-22933,22933,Jilin,14,05-30 17:11:00,05-30 18:54:00,0530,103
lade-jilin-22934,22934,Jilin,14,05-30 17:09:00,05-30 19:03:00,0530,114
lade-jilin-22935,22935,Jilin,13,09-08 07:50:00,09-08 08:32:00,0908,42
lade-jilin-22936,22936,Jilin,13,08-30 07:36:00,08-30 08:16:00,0830,40
lade-jilin-22937,22937,Jilin,14,09-26 08:37:00,09-26 11:51:00,0926,194
lade-jilin-22938,22938,Jilin,14,08-11 08:13:00,08-11 11:01:00,0811,168
lade-jilin-22939,22939,Jilin,14,10-15 08:17:00,10-15 12:22:00,1015,245
lade-jilin-22940,22940,Jilin,14,09-06 07:44:00,09-06 12:51:00,0906,307
lade-jilin-22941,22941,Jilin,14,09-01 07:35:00,09-01 11:36:00,0901,241
lade-jilin-22942,22942,Jilin,14,08-25 07:50:00,08-25 11:29:00,0825,219
lade-jilin-22943,22943,Jilin,14,08-31 07:37:00,08-31 11:26:00,0831,229
lade-jilin-22944,22944,Jilin,14,08-26 07:30:00,08-26 11:46:00,0826,256
lade-jilin-22945,22945,Jilin,14,08-10 13:25:00,08-10 15:48:00,0810,143
lade-jilin-22946,22946,Jilin,1,06-19 16:06:00,06-19 18:43:00,0619,157
lade-jilin-22947,22947,Jilin,1,06-18 20:00:00,06-18 20:23:00,0618,23
lade-jilin-22948,22948,Jilin,1,06-14 10:52:00,06-14 13:01:00,0614,129
lade-jilin-22949,22949,Jilin,1,06-14 10:52:00,06-14 14:06:00,0614,194
lade-jilin-22950,22950,Jilin,1,06-09 14:16:00,06-09 16:38:00,0609,142
lade-jilin-22951,22951,Jilin,1,06-18 15:19:00,06-18 19:06:00,0618,227
lade-jilin-22952,22952,Jilin,1,06-18 15:07:00,06-18 20:31:00,0618,324
lade-jilin-22953,22953,Jilin,1,09-17 07:21:00,09-17 08:56:00,0917,95
lade-jilin-22954,22954,Jilin,1,09-13 09:01:00,09-13 11:42:00,0913,161
lade-jilin-22955,22955,Jilin,1,09-26 08:41:00,09-26 11:03:00,0926,142
lade-jilin-22956,22956,Jilin,1,09-22 08:50:00,09-22 11:28:00,0922,158
lade-jilin-22957,22957,Jilin,1,09-23 08:39:00,09-23 11:52:00,0923,193
lade-jilin-22958,22958,Jilin,1,09-05 07:43:00,09-05 10:47:00,0905,184
lade-jilin-22959,22959,Jilin,1,10-06 11:52:00,10-06 11:52:00,1006,0
lade-jilin-22960,22960,Jilin,1,09-07 07:18:00,09-07 10:21:00,0907,183
lade-jilin-22961,22961,Jilin,1,09-30 09:13:00,09-30 11:41:00,0930,148
lade-jilin-22962,22962,Jilin,1,09-09 09:07:00,09-09 12:42:00,0909,215
lade-jilin-22963,22963,Jilin,1,10-03 08:23:00,10-03 11:19:00,1003,176
lade-jilin-22964,22964,Jilin,1,09-14 08:54:00,09-14 11:16:00,0914,142
lade-jilin-22965,22965,Jilin,1,09-22 08:50:00,09-22 10:45:00,0922,115
lade-jilin-22966,22966,Jilin,1,10-17 08:42:00,10-17 12:02:00,1017,200
lade-jilin-22967,22967,Jilin,1,09-22 08:45:00,09-22 11:22:00,0922,157
lade-jilin-22968,22968,Jilin,1,09-03 11:38:00,09-03 13:07:00,0903,89
lade-jilin-22969,22969,Jilin,1,10-17 08:43:00,10-17 11:23:00,1017,160
lade-jilin-22970,22970,Jilin,1,09-17 07:25:00,09-17 09:51:00,0917,146
lade-jilin-22971,22971,Jilin,1,09-06 07:37:00,09-06 11:52:00,0906,255
lade-jilin-22972,22972,Jilin,1,09-29 08:30:00,09-29 10:56:00,0929,146
lade-jilin-22973,22973,Jilin,1,09-15 08:36:00,09-15 10:30:00,0915,114
lade-jilin-22974,22974,Jilin,1,09-08 07:50:00,09-08 10:47:00,0908,177
lade-jilin-22975,22975,Jilin,1,09-23 08:52:00,09-23 10:57:00,0923,125
lade-jilin-22976,22976,Jilin,1,07-11 09:07:00,07-11 11:23:00,0711,136
lade-jilin-22977,22977,Jilin,1,08-10 13:29:00,08-10 15:21:00,0810,112
lade-jilin-22978,22978,Jilin,1,08-26 07:38:00,08-26 10:46:00,0826,188
lade-jilin-22979,22979,Jilin,1,08-15 08:36:00,08-15 10:25:00,0815,109
lade-jilin-22980,22980,Jilin,1,08-14 09:18:00,08-14 12:09:00,0814,171
lade-jilin-22981,22981,Jilin,1,08-20 08:55:00,08-20 10:30:00,0820,95
lade-jilin-22982,22982,Jilin,1,08-25 07:55:00,08-25 10:26:00,0825,151
lade-jilin-22983,22983,Jilin,1,08-22 09:20:00,08-22 12:08:00,0822,168
lade-jilin-22984,22984,Jilin,1,08-18 08:34:00,08-18 11:12:00,0818,158
lade-jilin-22985,22985,Jilin,1,08-11 08:14:00,08-11 09:43:00,0811,89
lade-jilin-22986,22986,Jilin,1,08-31 07:44:00,08-31 10:40:00,0831,176
lade-jilin-22987,22987,Jilin,1,08-31 07:39:00,08-31 10:34:00,0831,175
lade-jilin-22988,22988,Jilin,1,08-21 08:39:00,08-21 11:14:00,0821,155
lade-jilin-22989,22989,Jilin,1,08-11 08:15:00,08-11 10:28:00,0811,133
lade-jilin-22990,22990,Jilin,1,08-05 09:51:00,08-05 12:10:00,0805,139
lade-jilin-22991,22991,Jilin,1,08-16 08:32:00,08-16 11:26:00,0816,174
lade-jilin-22992,22992,Jilin,1,08-18 10:30:00,08-18 10:32:00,0818,2
lade-jilin-22993,22993,Jilin,1,08-23 09:01:00,08-23 11:58:00,0823,177
lade-jilin-22994,22994,Jilin,1,08-24 08:53:00,08-24 11:10:00,0824,137
lade-jilin-22995,22995,Jilin,1,08-23 08:58:00,08-23 11:50:00,0823,172
lade-jilin-22996,22996,Jilin,1,08-20 08:57:00,08-20 10:40:00,0820,103
lade-jilin-22997,22997,Jilin,1,08-19 08:46:00,08-19 11:28:00,0819,162
lade-jilin-22998,22998,Jilin,1,08-06 08:54:00,08-06 11:40:00,0806,166
lade-jilin-22999,22999,Jilin,1,08-09 09:23:00,08-09 12:24:00,0809,181
lade-jilin-23000,23000,Jilin,1,06-27 09:49:00,06-27 16:34:00,0627,405
lade-jilin-23001,23001,Jilin,14,06-16 09:23:00,06-16 20:07:00,0616,644
lade-jilin-23002,23002,Jilin,14,09-17 07:25:00,09-17 08:35:00,0917,70
lade-jilin-23003,23003,Jilin,14,09-02 07:31:00,09-02 09:24:00,0902,113
lade-jilin-23004,23004,Jilin,14,09-06 07:40:00,09-06 10:09:00,0906,149
lade-jilin-23005,23005,Jilin,14,09-15 08:42:00,09-15 09:45:00,0915,63
lade-jilin-23006,23006,Jilin,14,09-20 09:08:00,09-20 09:41:00,0920,33
lade-jilin-23007,23007,Jilin,14,09-30 09:20:00,09-30 10:39:00,0930,79
lade-jilin-23008,23008,Jilin,14,09-09 09:10:00,09-09 10:55:00,0909,105
lade-jilin-23009,23009,Jilin,14,10-17 08:40:00,10-17 10:25:00,1017,105
lade-jilin-23010,23010,Jilin,14,09-11 08:31:00,09-11 10:17:00,0911,106
lade-jilin-23011,23011,Jilin,14,08-15 08:34:00,08-15 09:47:00,0815,73
lade-jilin-23012,23012,Jilin,14,08-07 09:17:00,08-07 10:44:00,0807,87
lade-jilin-23013,23013,Jilin,14,08-18 08:22:00,08-18 09:46:00,0818,84
lade-jilin-23014,23014,Jilin,14,08-27 07:48:00,08-27 09:09:00,0827,81
lade-jilin-23015,23015,Jilin,14,07-31 13:59:00,07-31 19:27:00,0731,328
lade-jilin-23016,23016,Jilin,14,08-10 09:09:00,08-10 18:18:00,0810,549
lade-jilin-23017,23017,Jilin,14,07-31 13:58:00,07-31 15:15:00,0731,77
lade-jilin-23018,23018,Jilin,14,08-08 08:42:00,08-08 10:39:00,0808,117
lade-jilin-23019,23019,Jilin,14,08-02 09:34:00,08-02 10:57:00,0802,83
lade-jilin-23020,23020,Jilin,14,10-14 08:48:00,10-14 19:29:00,1014,641
lade-jilin-23021,23021,Jilin,14,07-09 09:25:00,07-09 11:22:00,0709,117
lade-jilin-23022,23022,Jilin,14,07-27 10:06:00,07-27 14:21:00,0727,255
lade-jilin-23023,23023,Jilin,14,06-03 14:59:00,06-03 16:43:00,0603,104
lade-jilin-23024,23024,Jilin,14,07-28 08:48:00,07-28 12:07:00,0728,199
lade-jilin-23025,23025,Jilin,14,06-12 09:55:00,06-12 13:47:00,0612,232
lade-jilin-23026,23026,Jilin,14,07-29 09:29:00,07-29 13:03:00,0729,214
lade-jilin-23027,23027,Jilin,14,07-30 10:23:00,07-30 14:36:00,0730,253
lade-jilin-23028,23028,Jilin,14,07-15 08:36:00,07-15 12:04:00,0715,208
lade-jilin-23029,23029,Jilin,14,07-30 10:23:00,07-30 14:05:00,0730,222
lade-jilin-23030,23030,Jilin,14,06-06 10:10:00,06-06 12:46:00,0606,156
lade-jilin-23031,23031,Jilin,14,07-20 08:43:00,07-20 11:59:00,0720,196
lade-jilin-23032,23032,Jilin,14,05-18 10:47:00,05-18 12:30:00,0518,103
lade-jilin-23033,23033,Jilin,10,07-28 08:47:00,07-28 13:48:00,0728,301
lade-jilin-23034,23034,Jilin,10,07-07 09:36:00,07-07 12:53:00,0707,197
lade-jilin-23035,23035,Jilin,10,09-03 07:26:00,09-03 09:36:00,0903,130
lade-jilin-23036,23036,Jilin,10,09-30 09:15:00,09-30 12:53:00,0930,218
lade-jilin-23037,23037,Jilin,10,09-01 07:41:00,09-01 12:12:00,0901,271
lade-jilin-23038,23038,Jilin,10,08-13 08:56:00,08-13 14:03:00,0813,307
lade-jilin-23039,23039,Jilin,4,06-19 16:04:00,06-19 18:27:00,0619,143
lade-jilin-23040,23040,Jilin,4,06-13 10:52:00,06-13 17:27:00,0613,395
lade-jilin-23041,23041,Jilin,4,09-07 07:21:00,09-07 10:40:00,0907,199
lade-jilin-23042,23042,Jilin,4,09-18 09:14:00,09-18 11:50:00,0918,156
lade-jilin-23043,23043,Jilin,4,09-06 07:57:00,09-06 12:57:00,0906,300
lade-jilin-23044,23044,Jilin,4,08-26 07:39:00,08-26 11:17:00,0826,218
lade-jilin-23045,23045,Jilin,4,08-10 13:29:00,08-10 15:06:00,0810,97
lade-jilin-23046,23046,Jilin,4,08-22 09:13:00,08-22 12:30:00,0822,197
lade-jilin-23047,23047,Jilin,4,08-07 09:15:00,08-07 12:51:00,0807,216
lade-jilin-23048,23048,Jilin,4,05-16 10:55:00,05-16 15:33:00,0516,278
lade-jilin-23049,23049,Jilin,14,06-14 10:54:00,06-14 12:55:00,0614,121
lade-jilin-23050,23050,Jilin,14,09-09 09:10:00,09-09 13:07:00,0909,237
lade-jilin-23051,23051,Jilin,14,10-08 08:43:00,10-08 11:50:00,1008,187
lade-jilin-23052,23052,Jilin,14,09-04 09:31:00,09-04 12:47:00,0904,196
lade-jilin-23053,23053,Jilin,14,09-10 08:40:00,09-10 11:26:00,0910,166
lade-jilin-23054,23054,Jilin,14,07-11 09:06:00,07-11 11:44:00,0711,158
lade-jilin-23055,23055,Jilin,14,08-28 07:28:00,08-28 11:02:00,0828,214
lade-jilin-23056,23056,Jilin,14,08-26 07:29:00,08-26 11:07:00,0826,218
lade-jilin-23057,23057,Jilin,14,08-23 08:57:00,08-23 12:46:00,0823,229
lade-jilin-23058,23058,Jilin,14,08-31 07:35:00,08-31 10:59:00,0831,204
lade-jilin-23059,23059,Jilin,14,05-17 10:35:00,05-17 18:07:00,0517,452
lade-jilin-23060,23060,Jilin,14,06-13 10:05:00,06-13 11:53:00,0613,108
lade-jilin-23061,23061,Jilin,14,08-10 13:54:00,08-10 15:27:00,0810,93
lade-jilin-23062,23062,Jilin,14,06-28 10:40:00,06-28 13:15:00,0628,155
lade-jilin-23063,23063,Jilin,10,08-27 07:33:00,08-27 11:40:00,0827,247
lade-jilin-23064,23064,Jilin,10,07-25 08:46:00,07-25 11:06:00,0725,140
lade-jilin-23065,23065,Jilin,1,06-09 09:41:00,06-09 13:00:00,0609,199
lade-jilin-23066,23066,Jilin,1,06-09 09:44:00,06-10 01:25:00,0609,941
lade-jilin-23067,23067,Jilin,1,06-09 09:44:00,06-09 13:08:00,0609,204
lade-jilin-23068,23068,Jilin,1,09-27 09:50:00,09-27 20:44:00,0927,654
lade-jilin-23069,23069,Jilin,1,09-28 10:03:00,09-28 20:45:00,0928,642
lade-jilin-23070,23070,Jilin,1,09-28 10:03:00,09-28 16:48:00,0928,405
lade-jilin-23071,23071,Jilin,1,09-27 09:37:00,09-27 13:59:00,0927,262
lade-jilin-23072,23072,Jilin,1,09-27 09:49:00,09-27 14:08:00,0927,259
lade-jilin-23073,23073,Jilin,1,07-24 08:21:00,07-24 11:01:00,0724,160
lade-jilin-23074,23074,Jilin,1,07-30 15:27:00,07-30 17:06:00,0730,99
lade-jilin-23075,23075,Jilin,1,08-17 08:57:00,08-17 10:20:00,0817,83
lade-jilin-23076,23076,Jilin,1,06-11 17:27:00,06-11 19:19:00,0611,112
lade-jilin-23077,23077,Jilin,1,06-10 15:43:00,06-10 18:23:00,0610,160
lade-jilin-23078,23078,Jilin,1,09-07 07:07:00,09-07 20:04:00,0907,777
lade-jilin-23079,23079,Jilin,1,09-08 14:02:00,09-08 19:09:00,0908,307
lade-jilin-23080,23080,Jilin,1,08-18 08:47:00,08-18 10:40:00,0818,113
lade-jilin-23081,23081,Jilin,1,08-09 09:50:00,08-09 14:57:00,0809,307
lade-jilin-23082,23082,Jilin,1,08-18 08:47:00,08-18 10:34:00,0818,107
lade-jilin-23083,23083,Jilin,1,07-22 14:47:00,07-22 20:34:00,0722,347
lade-jilin-23084,23084,Jilin,1,07-14 09:23:00,07-14 16:41:00,0714,438
lade-jilin-23085,23085,Jilin,1,08-27 08:10:00,08-27 15:56:00,0827,466
lade-jilin-23086,23086,Jilin,1,06-27 15:30:00,06-27 17:45:00,0627,135
lade-jilin-23087,23087,Jilin,1,08-20 08:49:00,08-20 12:16:00,0820,207
lade-jilin-23088,23088,Jilin,1,07-16 09:27:00,07-16 10:45:00,0716,78
lade-jilin-23089,23089,Jilin,1,09-12 15:08:00,09-12 16:48:00,0912,100
lade-jilin-23090,23090,Jilin,1,07-18 08:20:00,07-18 13:54:00,0718,334
lade-jilin-23091,23091,Jilin,1,09-16 09:13:00,09-16 19:40:00,0916,627
lade-jilin-23092,23092,Jilin,1,08-07 09:26:00,08-07 11:10:00,0807,104
lade-jilin-23093,23093,Jilin,1,09-09 16:02:00,09-09 17:57:00,0909,115
lade-jilin-23094,23094,Jilin,1,09-05 08:03:00,09-05 13:52:00,0905,349
lade-jilin-23095,23095,Jilin,1,09-04 10:05:00,09-04 15:52:00,0904,347
lade-jilin-23096,23096,Jilin,1,08-11 12:12:00,08-11 16:47:00,0811,275
lade-jilin-23097,23097,Jilin,1,08-01 08:55:00,08-01 10:48:00,0801,113
lade-jilin-23098,23098,Jilin,1,07-07 09:18:00,07-07 13:04:00,0707,226
lade-jilin-23099,23099,Jilin,1,08-14 15:33:00,08-14 20:02:00,0814,269
lade-jilin-23100,23100,Jilin,1,09-13 09:15:00,09-13 10:45:00,0913,90
lade-jilin-23101,23101,Jilin,1,06-30 15:15:00,06-30 20:57:00,0630,342
lade-jilin-23102,23102,Jilin,1,07-27 10:10:00,07-27 18:57:00,0727,527
lade-jilin-23103,23103,Jilin,1,08-19 09:32:00,08-19 16:52:00,0819,440
lade-jilin-23104,23104,Jilin,1,08-12 08:51:00,08-12 14:15:00,0812,324
lade-jilin-23105,23105,Jilin,1,08-25 08:17:00,08-25 19:33:00,0825,676
lade-jilin-23106,23106,Jilin,1,08-19 09:32:00,08-19 20:29:00,0819,657
lade-jilin-23107,23107,Jilin,1,07-27 10:09:00,07-27 19:17:00,0727,548
lade-jilin-23108,23108,Jilin,1,07-26 08:52:00,07-26 19:09:00,0726,617
lade-jilin-23109,23109,Jilin,1,09-05 08:04:00,09-05 13:58:00,0905,354
lade-jilin-23110,23110,Jilin,1,09-08 14:02:00,09-08 15:20:00,0908,78
lade-jilin-23111,23111,Jilin,1,08-11 08:26:00,08-11 10:47:00,0811,141
lade-jilin-23112,23112,Jilin,1,07-15 08:37:00,07-15 13:39:00,0715,302
lade-jilin-23113,23113,Jilin,1,06-29 09:00:00,06-29 16:13:00,0629,433
lade-jilin-23114,23114,Jilin,1,07-13 08:59:00,07-13 14:51:00,0713,352
lade-jilin-23115,23115,Jilin,1,09-23 09:08:00,09-23 13:14:00,0923,246
lade-jilin-23116,23116,Jilin,1,09-06 14:42:00,09-06 19:44:00,0906,302
lade-jilin-23117,23117,Jilin,1,07-06 12:20:00,07-06 12:23:00,0706,3
lade-jilin-23118,23118,Jilin,1,08-05 14:37:00,08-05 16:07:00,0805,90
lade-jilin-23119,23119,Jilin,1,08-21 09:09:00,08-21 13:08:00,0821,239
lade-jilin-23120,23120,Jilin,1,07-31 14:22:00,07-31 19:49:00,0731,327
lade-jilin-23121,23121,Jilin,1,08-11 08:26:00,08-11 10:37:00,0811,131
lade-jilin-23122,23122,Jilin,1,08-31 07:37:00,08-31 13:33:00,0831,356
lade-jilin-23123,23123,Jilin,1,09-23 09:08:00,09-23 13:26:00,0923,258
lade-jilin-23124,23124,Jilin,1,08-19 09:32:00,08-19 16:45:00,0819,433
lade-jilin-23125,23125,Jilin,1,06-30 15:15:00,06-30 17:45:00,0630,150
lade-jilin-23126,23126,Jilin,1,07-16 09:27:00,07-16 10:56:00,0716,89
lade-jilin-23127,23127,Jilin,1,08-28 08:19:00,08-28 19:40:00,0828,681
lade-jilin-23128,23128,Jilin,1,08-31 07:37:00,08-31 19:26:00,0831,709
lade-jilin-23129,23129,Jilin,1,08-26 10:16:00,08-26 19:10:00,0826,534
lade-jilin-23130,23130,Jilin,1,09-17 07:22:00,09-17 08:53:00,0917,91
lade-jilin-23131,23131,Jilin,1,06-16 08:18:00,06-16 12:37:00,0616,259
lade-jilin-23132,23132,Jilin,1,08-30 08:03:00,08-30 12:45:00,0830,282
lade-jilin-23133,23133,Jilin,1,08-14 15:33:00,08-14 17:02:00,0814,89
lade-jilin-23134,23134,Jilin,1,08-04 09:01:00,08-04 13:51:00,0804,290
lade-jilin-23135,23135,Jilin,1,09-01 08:05:00,09-01 13:54:00,0901,349
lade-jilin-23136,23136,Jilin,1,07-11 08:30:00,07-11 12:23:00,0711,233
lade-jilin-23137,23137,Jilin,1,08-25 08:18:00,08-25 10:32:00,0825,134
lade-jilin-23138,23138,Jilin,1,08-14 15:33:00,08-14 17:10:00,0814,97
lade-jilin-23139,23139,Jilin,1,08-05 14:37:00,08-05 16:18:00,0805,101
lade-jilin-23140,23140,Jilin,1,09-21 07:57:00,09-21 10:22:00,0921,145
lade-jilin-23141,23141,Jilin,1,09-06 14:41:00,09-06 16:52:00,0906,131
lade-jilin-23142,23142,Jilin,1,09-20 09:16:00,09-20 15:36:00,0920,380
lade-jilin-23143,23143,Jilin,1,06-28 16:26:00,06-28 20:40:00,0628,254
lade-jilin-23144,23144,Jilin,1,07-20 08:15:00,07-20 14:44:00,0720,389
lade-jilin-23145,23145,Jilin,1,09-04 10:04:00,09-04 20:05:00,0904,601
lade-jilin-23146,23146,Jilin,1,08-24 08:06:00,08-24 13:01:00,0824,295
lade-jilin-23147,23147,Jilin,1,08-12 08:51:00,08-12 13:58:00,0812,307
lade-jilin-23148,23148,Jilin,1,09-19 09:00:00,09-19 10:57:00,0919,117
lade-jilin-23149,23149,Jilin,1,07-25 08:48:00,07-25 16:50:00,0725,482
lade-jilin-23150,23150,Jilin,1,05-29 14:21:00,05-29 16:35:00,0529,134
lade-jilin-23151,23151,Jilin,1,06-03 11:11:00,06-03 13:59:00,0603,168
lade-jilin-23152,23152,Jilin,1,06-05 10:52:00,06-05 14:58:00,0605,246
lade-jilin-23153,23153,Jilin,1,06-01 08:34:00,06-01 10:08:00,0601,94
lade-jilin-23154,23154,Jilin,1,06-04 12:52:00,06-04 15:37:00,0604,165
lade-jilin-23155,23155,Jilin,1,06-12 10:29:00,06-12 12:44:00,0612,135
lade-jilin-23156,23156,Jilin,1,06-12 10:29:00,06-12 12:38:00,0612,129
lade-jilin-23157,23157,Jilin,1,06-12 15:13:00,06-12 15:15:00,0612,2
lade-jilin-23158,23158,Jilin,1,07-27 16:39:00,07-27 17:37:00,0727,58
lade-jilin-23159,23159,Jilin,1,09-21 07:53:00,09-21 11:44:00,0921,231
lade-jilin-23160,23160,Jilin,1,09-26 08:41:00,09-26 10:08:00,0926,87
lade-jilin-23161,23161,Jilin,1,09-25 08:43:00,09-25 12:24:00,0925,221
lade-jilin-23162,23162,Jilin,1,09-29 08:31:00,09-29 11:26:00,0929,175
lade-jilin-23163,23163,Jilin,1,09-24 08:22:00,09-24 10:51:00,0924,149
lade-jilin-23164,23164,Jilin,1,09-27 09:02:00,09-27 12:51:00,0927,229
lade-jilin-23165,23165,Jilin,1,10-14 08:54:00,10-14 12:29:00,1014,215
lade-jilin-23166,23166,Jilin,1,10-02 08:56:00,10-02 12:23:00,1002,207
lade-jilin-23167,23167,Jilin,1,09-13 09:05:00,09-13 12:58:00,0913,233
lade-jilin-23168,23168,Jilin,1,09-09 09:10:00,09-09 13:45:00,0909,275
lade-jilin-23169,23169,Jilin,1,10-13 08:50:00,10-13 10:33:00,1013,103
lade-jilin-23170,23170,Jilin,1,10-08 08:47:00,10-08 12:26:00,1008,219
lade-jilin-23171,23171,Jilin,1,09-02 07:37:00,09-02 14:04:00,0902,387
lade-jilin-23172,23172,Jilin,1,09-06 07:56:00,09-06 14:26:00,0906,390
lade-jilin-23173,23173,Jilin,1,10-01 07:48:00,10-01 11:43:00,1001,235
lade-jilin-23174,23174,Jilin,1,09-29 08:33:00,09-29 11:32:00,0929,179
lade-jilin-23175,23175,Jilin,1,09-26 08:41:00,09-26 12:19:00,0926,218
